POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,COMMENTS,PLATFORM
meowguin1 | 2025-07-01 | 헐 마딛겟땁//…
ricessaldessert | 2025-07-02 | 오와...
sky_haneull | 2025-07-02 | @hyojin8308",Instagram
hongji_2025-06-30,,두바이 모찌뿌요는 처음 볼 걸요~?🤤 🏷️ @creamy_bk,"#부산, #크리미, #asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #dessert, #빵지순례, #부산빵지순례, #전포동카페, #모찌뿌요, #두바이초콜릿, #dubaichocolate",hongji,2025-06-30,8565,"clover.yun | 2025-06-30 | 우앙..진짜 맛있게 생겼다
pepaggpi | 2025-06-30 | 언니는어쩜갈수록이뻐질까요..❤️언니가먹는두바이디저트들다너무맛잇어보여요진짜시험끝나면다뿌실게요ㅠㅠㅠ
hj_11_22 | 2025-06-30 | 우유 맛별로 먹어주세요 15트❤️❤️
bori_kie | 2025-06-30 | 이거 넘 맛있오요
a_h_j_1129 | 2025-06-30 | 크리미 궁금 한데 맛있어요? ㅎㅎㅎㅎ
7arzzanq | 2025-07-02 | 볼때마다 소리가 너무 좋아서 계속 찾아보게 돼요!!!😆😆😆💕💕
bbo_muksta | 2025-06-30 | 모찌뿌요기여워
dontlookformebabyy | 2025-07-20 | 항상 영상 보면서 넘 대리만족 하고있어요 웃는게 너무 예쁘셔서 저까지 행복해져용..😍
y0ur_moon_ | 2025-07-01 | 하 작년 요맘때쯤 크리미 갔는데 다시 가라는 언니의 계시 뭐 그런거죠????? 하
sx.0yung | 2025-06-30 | 와 두바이 식감 쩔어용
chu.berup_jmt | 2025-06-30 | 크리미 궁금한데🥹
nnomotaro | 2025-06-30 | 꺄..첫댓글🔥🔥
미친카다이프으 ㅠㅠㅜㅠㅠ
sing_note_s2 | 2025-06-30 | 오메 3개나 사갔었구낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사랑꾼님 최구.....😋
imoyetontl8l | 2025-07-02 | 언니 너무 부러워요 저도 두바이초콜릿 디저트 좋아하는데 돈이 없어서 못 먹어요 언니가 대신 먹어주셔서 너무 조항뵵🙌🔥
hjh__11.22 | 2025-07-11 | @4h07j 여기도 가고찝뽀
youbbangbbang | 2025-06-30 | 크리미,,, 아직 못먹어본 사람이 저예요..,,
y0ur_moon_ | 2025-07-01 | @florescencey 유진아 크리미 나 대신 먹어줘 제발
seraphicseaa | 2025-07-17 | @hyejing_chu 마싯게따 먹고싶따
haribojjangjjang | 2025-07-02 | 나도 줘
oooji_ | 2025-07-19 | @xorudee
lilacsey_ | 2025-07-06 | @b_eunhye_d 와 이덧두..
gaeunnin | 2025-07-03 | 소리봐 @liiim_je
y_kko.9_m | 2025-07-04 | @92_0102c 부산안가요??
____najoo | 2025-07-03 | @ss.__.s 모찌뿌요..
chom_e_ | 2025-07-02 | @vrd127 대박..가깝네....
sstar_jinn | 2025-07-13 | @jeepxpeugeot
jjeong.ye_ | 2025-06-30 | @smmminn 저장해라
ahn.xe | 2025-07-04 | @stop.xon 이거 먹고싶다 7시까지라서 누무 아쉽다
jeongjaegwang9 | 2025-06-30 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
leeheeseung862 | 2025-07-07 | 헉.두바이좋아하는지라.요거는.몽쉘에.모찌랑.코코넛베이스.인가바여.😮
nice__tagram | 2025-07-21 | 속눈썹 어케해ㅛ어요?? 예쁘다
heart2shs2 | 2025-07-31 | 언니 파우더로 눈 앞에 유분 제거하면 덜 나이들어보일거같아요❤️",Instagram
hongji_2025-06-29,,아누누님도 보고 파삭도 사오고 완조니 럭키~🍀 플레인 요거트랑 먹으면 100배 꿀맛 💯 🏷️ @pasaackorea @anunu.kr,"#더현대서울, #asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #dessert, #파삭, #동결건조, #팝업스토어, #간식",hongji,2025-06-29,4386,"y0ur_moon_ | 2025-06-29 | 파삭도 너무 맛있겠는데 그나저나 언니 오늘 미모 완죠니 리즈🔥🔥🔥🔥🔥
seo_danme | 2025-07-03 | 헐.. 저도 이거 꼭먹어보고싶어용😍 asmr 대박이네용
walters_korea | 2025-06-29 | ❤️❤️❤️❤️❤️❤️
walters_korea | 2025-06-29 | 😍😍😍😍😍😍
anunu.kr | 2025-06-30 | 😢방문 해주셔서 너무 감사함니다🥺 맛있게 드셔주시니 너무 뿌듯하네요🥹👍🏻
pink.tape_ | 2025-06-29 | 파삭 진짜 너무 맛있어요😍😍 요거트랑 꼭 같이 머거야합니다👏
h_mochi_bungeo | 2025-06-29 | 쑥파삭 그것도 궁금하던데!! 아니 근데 갈수록 이뻐지네
lse_t.diary | 2025-06-29 | 저번에도 말했지만 핑크색 너무 잘어울리셔요💕
hj_11_22 | 2025-06-29 | 우유 맛별로 먹어주세요 14트❤️❤️😢
j.hl.bbing | 2025-07-16 | 속눈썹정보 궁금해요😍ㅎ
yu.0xns | 2025-06-29 | 마시께따ㅠㅠㅠ😢😢😢😢
fromseohee | 2025-06-29 | 와•• 진짜 홍지님 엣셈알 소리 극락이여유••🫠🫶🏻✨
seo_yul13579 | 2025-07-03 | 문구점에 파삭말고 와삭 있던데용ㅋㅋ
hid_zip | 2025-06-30 | 저 알고리즘 지배당햇어요 이제 막 돋보기창에 언니가 두개씩 떠요 ㅠ
im.in.love.luna_n | 2025-07-28 | 나랑 옷 똑같 🫢
doohaa284 | 2025-07-03 | 더 현대 팝업 구매 제안 수량 있나요?
jeongjaegwang9 | 2025-06-29 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
k_1_020 | 2025-07-05 | 옛날에 옥춘 뻥사탕 느낌이당 50원주고 사묵었는뎅",Instagram
hongji_2025-06-28,,"단골인 소금빵집이 서울에 왔어요,,🥹🤍 더현대서울 팝업으로 7/3까지 계신다고 하니 서울분들 꼭,, 드셔보세요!!!! 절호의 찬~스😋 🏷️ @cafechoi","#더현대서울, #카페초이, #asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #dessert, #디저트, #빵지순례, #강릉빵집, #소금빵, #소금빵맛집, #명란마요소금빵, #saltbread, #팝업스토어, #강릉소금빵",hongji,2025-06-28,7942,"grace__heo | 2025-06-28 | 왜 점점 더 예뻐지고 어려져용..?! 진짜 애기애기하심❤️‍🔥
a_h_j_1129 | 2025-06-28 | 너무 맛있게 드시니까 나중에 서울 놀러 가면 먹어 봐야 겠어요 ㅎㅎ
y0ur_moon_ | 2025-06-28 | (((더현대 달려가는 소리)))
cconte__seohyun | 2025-06-28 | 와 대박,,ㅠㅜㅜ 배고파져요,,,🥲🥲💓💓💓
walters_korea | 2025-06-29 | ❤️❤️❤️❤️❤️❤️
walters_korea | 2025-06-29 | 😍😍😍😍😍😍
yunmi0178 | 2025-06-28 | 너무 맛있게 드셔요 ㅋㅋ 감자크림 너모 궁금😭 꼭 먹으러 가야지ㅜ 소금빵
bom_0329 | 2025-07-01 | 카페초이 와쏘
_min._.eee | 2025-07-02 | 언니 덕분에 오늘 다녀왔어요!진짜 넘넘 맛있었어요..ㅠㅠㅠ 감자크림이는 못먹었지만 강릉 놀러가서 꼭 먹을거에용 맛있는 곳 알려주셔서 감사합니다🩷
yeoqbu0104 | 2025-06-28 | 먹방릴스찍는사람들중에제일소리도좋고 깔끔하게드시고너무좋아여
assurance080507 | 2025-07-02 | 속눈썹 엄청 이뻐요
littlekimchibaby | 2025-07-14 | 소리가 미쳣다…..🔥🔥🔥🔥❤️❤️❤️
_u_dlee_ | 2025-06-29 | @96o620 더현대…
goddnseo | 2025-06-30 | @yvely___s2 아 너무 뿌듯해
grace__heo | 2025-06-30 | @empty170 가자!!!!
anuary_j_j | 2025-06-29 | @missuu_93
shikumchi_ | 2025-07-05 | @h____jvely …먹고시파
qjxjvmfpcpf | 2025-07-28 | @mminkk94 더현대가주세요
jeongjaegwang9 | 2025-06-28 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jeongjaegwang9 | 2025-06-28 | 맛있겠어요❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jeongjaegwang9 | 2025-06-28 | 드시는모습도이쁘세용 ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jeongjaegwang9 | 2025-06-28 | 감자크림❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
qlalf_96 | 2025-07-30 | 체인점이라두 내 주셨으면 ㅜㅜ 지방에 사는 사람은 웁니다 ㅜ
ooungz | 2025-06-29 | 쩝쩝쩝
s_._.221 | 2025-06-30 | @k_wo__n",Instagram
hongji_2025-06-27,,간장새우장 너무 많이 먹어서 이번엔 양념새우장🦐,"#asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #rawshrimp, #shrimp, #homefood, #koreanfood, #양념새우장, #간장새우장, #생새우, #새우, #집밥",hongji,2025-06-27,2.3만,"y0ur_moon_ | 2025-06-27 | 언니 당장 남자친구분과 결혼해주세요,,, 저 초대하는거도 잊지 마세요,,,
qxxcse | 2025-06-27 | 다이어트 이슈로 쉐이크만 먹다가 웅니 영상보면 너무 행복한데 고통스러우어요 🥹 행복한 고통 . .
chu.berup_jmt | 2025-06-27 | 양념새우장 쫀득하게 먹는 사람🤤
g_ggg7.gg | 2025-06-28 | 예전부터 느꼇는데 속눈썹이 개예뻐요
clover.yun | 2025-06-27 | 짭짤하구 맛있겠다..
teddy_zip_ | 2025-06-27 | 밥이랑 너무ㅜ맛나겟자나ㅠㅠ
hihi.ssssss | 2025-07-06 | 입술 너무 이쁜데 립 뭐쓰세여….?
bvvwvwvwv | 2025-06-29 | 언니 속눈썹 붙이니까 훨씬훨씬 귀여우세요ㅠㅠㅠㅠ
_nrlhsnh93_ | 2025-07-20 | 생새우 맛이 어때요?
hj_11_22 | 2025-06-27 | 우유 맛별로 먹어주세여12트❤️❤️
oesniw.m | 2025-06-28 | 헐… 너무 맛잇겟다… 레시피 알려쥬실 수 잇나요…
seohyxon0206 | 2025-07-06 | 완전 남친분께서 금손 걍 결혼까지 가셔서 맛난거 잔뜩 드셔요!
dudumchict | 2025-06-27 | 언니 혹시 조명 뭐 쓰는 지 여쭤봐도 될까요 🥹🥹🥹 ??? 과하지도 않고 언니 얼굴에 찰떡인데 홍민수 하고싶어요
oeo_shs | 2025-06-28 | 여친분도 이런남친 두셔서 부럽고 남친분도 사랑스러운 여친 두셔서 부러워요...ㅠㅠ 이쁜사랑하세요!!🫶🏻💕
duddud.wn | 2025-07-15 | 혹시 전생에 나라를 구하셨나요…? 제발 영원히 사겨주세요…
_a.1s3 | 2025-07-07 | 아씨벌진짜개맛있겠다
_jzihyo | 2025-07-15 | 남자친구가 요리사에여….? 어쩜 요리를 그렇게 잘해다조…..
kdn_.14 | 2025-07-16 | 맛개다ㅠㅠ
fleamommy | 2025-06-29 | 양념 레시피 공유 가능할까욤 🚰·̫🚰 넘 맛나보여요
dduddu12345 | 2025-06-29 | 언니 이번 화장 ㄹㅈㄷ 존예❤️
j1.mix_0411 | 2025-06-28 | 피부관리 어케 해요ㅜ??
minominoa1004 | 2025-06-28 | 속눈썹은 붙이신건가요? 정보알려주세용
cconte__seohyun | 2025-06-27 | 식당을 차려주세요. 매우진지.
nx.2hax_ | 2025-06-28 | 왁 미쳐부려ㅜㅜㅜㅠ
oxxo9ox | 2025-06-28 | 새우 구매처 알고싳어요 ㅠ
xoun_3 | 2025-07-13 | 온 세상에 잇는 새우를 전부 다 쫀독하게 먹는 사람으로 기네스북 올라와야됨
yw1207_0 | 2025-06-28 | 연어장
daily_alswl_ | 2025-07-16 | 전복이나 소라장으로 만들어먹으면 존맛탱일듯...!!!!!!!!!! 홍지님😍
kesshhi_ | 2025-06-28 | 남자친구분 진짜 대단하시네요 🔥
e_jin.163 | 2025-06-28 | @wallst.0523 부럽다
yeoqbu0104 | 2025-06-28 | 근데어떤새우쓰시는거에여??
walters_korea | 2025-06-28 | 😍😍😍😍😍😍
walters_korea | 2025-06-28 | ❤️❤️❤️❤️❤️
hddisiendk | 2025-06-29 | 헤어지시면 전남친 양념새우장되는건가
mill._.24 | 2025-07-01 | 레서피.. 알고싶어용
gykeo | 2025-07-01 | 더올려주세요ㅠㅠ
aaa.sas1 | 2025-07-04 | 정유미 비슷하시당
chxon13 | 2025-07-08 | 레시피 알려주세용!!!!!
carol_jhk | 2025-07-13 | 양념 레시피좀 주세여
som2eo_ | 2025-07-14 | 레시피 존버하고 있겠습니다🥹💕💕💕
khoirunisa3821 | 2025-07-21 | 수상하지 않은가?
_qish_dbw | 2025-07-23 | You looks like rose blackpink
han_aull3 | 2025-07-24 | Mirip KA vior njirr
octopus_lucky777 | 2025-07-27 | 속눈썹 개찰떡
yum_yum.906 | 2025-07-28 | 양념새우장 레시피 알려주쉐요….
__5enppai | 2025-07-30 | 밥 쫀득하게 쌓아서 그냥 바로 입으로 먹어줬으면 좋겟어요 집게말구.. 간장새우장때처럼 ㅎㅎ",Instagram
hongji_2025-06-26,,시녕픽은 믿고 먹어요..🤤 뒤집어지게 맛있어ㅠ @sing_note_s2 고생해따🩷 🏷️,"#빵더랜드, #리벌스, #asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #dessert, #디저트, #빵지순례, #케이크, #케이크맛집, #케이크먹방, #흑임자우도땅콩케이크, #피스타치오레어치즈",hongji,2025-06-26,1504,"y0ur_moon_ | 2025-06-26 | 오늘 소리 역대급,,,,,
sx.0yung | 2025-06-26 | 헐 45초전 오늘두 맛있겠다요
a_h_j_1129 | 2025-06-26 | 와~ 넘 맛있어 보이는데요? ㅎㅎㅎ 어디서 구매 하면 되나요? ㅎㅎㅎ
hj_11_22 | 2025-06-26 | 우유 맛별로 먹어주세요11트❤️❤️
lse_t.diary | 2025-06-26 | 맛있겠어요ㅠㅠ 근데 핑크 너무 잘 어울리시는..❤️
jeongjaegwang9 | 2025-06-26 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jeongjaegwang9 | 2025-06-26 | 이쁘세용 ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",Instagram
hongji_2025-06-25,,"육즙 가득! 통실한 통새우만두+비빔면🦐 만두로 단백질까지 야무지게 채운 꿀조합,,💪🏻 🏷️ @bibigo.kr","#광고, #비비고통새우만두, #asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #비비고만두, #비비고새우만두, #얇은피만두, #고기만두, #bibigo, #bibigomando",hongji,2025-06-25,2294,"y0ur_moon_ | 2025-06-25 | 엥 나 이거 맨날 사 먹는데 엉니 내 최애템을 알다니
a_h_j_1129 | 2025-06-25 | 통새우 만두 넘 맛있어 보이는데요? ㅎㅎㅎ
chu.berup_jmt | 2025-06-25 | 진짜 통이네🫢❤️
bbo_muksta | 2025-06-25 | 새우완전실해
lse_t.diary | 2025-06-25 | 와 저녁이 이건ㅠㅠ 너무 맛있어 보여요!!
o.haru___ | 2025-06-25 | 헉 저두 초빔면 먹었는데!!!!🙀 💕
hanuel_04028 | 2025-06-25 | 헐ㄹ 비비고 통새우 만두 진짜 개맛있죠ㅜㅜ 맨날 쟁여놔야 돼요. (진지함) 오늘 영상은 인스타에서 보라구 하셔서 왔습미다.
hj_11_22 | 2025-06-25 | 우유 맛별로 먹어주세요 10트트❤️
zzziralmin | 2025-07-09 | 와 완전 맛있겠다!!!😢😢👏
mimuumun | 2025-06-30 | 비빔면 뭐에요..???
gapagetii | 2025-06-25 | 순간 면보고 눈을 의심햇다ㅋㅋㅋㅋ
papermoon_221 | 2025-07-01 | 기여워옄ㅋㅋㅋ
jeongjaegwang9 | 2025-06-25 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",Instagram
hongji_2025-06-24,,에어컨+수박=여름 극락 조합🍉🥶,"#asmr, #mukbang, #asmrmukbang, #먹방, #eatingshow, #watermelon, #watermelonpunch, #수박, #과일먹방, #여름과일",hongji,2025-06-24,1279,"teddy_zip_ | 2025-06-24 | 수박 너무너무 조아해❤️
cconte__seohyun | 2025-06-25 | 헉 !!!! 맛있겠다 !!!!!
y0ur_moon_ | 2025-06-24 | 아 수박 먹방 너무 기다렸는데 세상에ㅔ
hj_11_22 | 2025-06-24 | 우유 맛별로 먹어주세요 9트❤️❤️
ra.hyun13 | 2025-06-25 | 맛이8ㅎ겠다ㅜㅜㅜ
nyennnxn | 2025-06-24 | ㅁ마니 먹어요❤️
chaewon_pie | 2025-07-12 | 언니는 새우꼬리, 수박씨 다 먹어부러,,❤️🔥
seogaeun10 | 2025-06-25 | 언니 혹시 다음 영상에는 투게더에 약과 과자 먹방 올려주시면 안될까요?😢😢😢
xlrrghj13 | 2025-07-15 | 이날너무귀여우심이….약간딸기모찌같아요,(걍좋다는뜼)😇😭😭😭😭이날도넘.넘예쀼시내. 기냥 화채걸아닌가요….
jeongjaegwang9 | 2025-06-24 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jeongjaegwang9 | 2025-06-24 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jeongjaegwang9 | 2025-06-24 | 눈이넘이쁘세용 ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",Instagram
hongji_2025-06-22,,제주도 가면 이 집 빵 드셔보실래요..?🤤 🏷️ @jinjin_baking,"#제주, #진진제과, #asmr, #mukbang, #asmrmukbang, #eatingshow, #dessert, #빵지순례, #제주빵지순례, #제주도빵집, #제주도맛집, #제주빵집, #제주빵집투어, #jejuisland, #모찌빵",hongji,2025-06-22,3023,"qbee.eat | 2025-06-22 | 설명 진짜 찰떡 그자체다 .. 천재 .. ❤️
teddy_zip_ | 2025-06-22 | 캬 제주도가면 먹으러가야겠자나❤️❤️
m_uoioioiou_m | 2025-07-23 | 😍
fromseohee | 2025-06-23 | 빵 먹으러 제주도 가야하나...🥹♥️
a_h_j_1129 | 2025-06-22 | 제주 빵 많이 추천 해주세요 ㅎㅎ
dx.m1n8 | 2025-06-22 | 피터팬도 맛있는데 ..
gapagetii | 2025-06-22 | 이름이 궁뎅이ㅋㅋㅋㅋㅋㅋㅋ비주얼도 궁뎅이네요(?)
hj_11_22 | 2025-06-22 | 우유 맛별로 먹어주세요8트 ㅠㅜ
sing_note_s2 | 2025-06-22 | 아니 명란감자 나 가쓸때 없어서 슬퍼떠ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
yummy_jeju | 2025-06-26 | 이집… 그만 추천해주세요… 저만 알고 싶단 말이에요 ㅜㅜ 😢😢🔥🔥
jeongjaegwang9 | 2025-06-22 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
jiheeyapp | 2025-06-23 | @jiryeonix
1106_zz | 2025-07-22 | @dear.you_dy 사와🫶🏻
shikumchi_ | 2025-07-05 | @h____jvely
kkyonge | 2025-06-22 | @kimmi6548 여기!!!
seo_a1216 | 2025-06-23 | @y._.na._.y",Instagram
hongji_2025-06-20,,부산 최애 구움과자집 공개합니다••🤤 벌써  먹으러 다니고 시켜 묵는 곳🤍 🏷️ @oven_temperature_,"#부산, #오븐의온도, #asmr, #mukbang, #asmrmukbang, #eatingshow, #dessert, #빵지순례, #구움과자, #구움과자맛집, #휘낭시에, #구구콘, #쿠키, #쿠키맛집, #부산빵지순례",hongji,2025-06-20,5660,"y0ur_moon_ | 2025-06-20 | 언니 진짜 이렇게 전국 팔도 다 돌아다녀주세요ㅠㅠㅠㅠㅠ
a_h_j_1129 | 2025-06-20 | 부산에 간다면 여기 한번 가봐야 되겠어요 ㅎㅎㅎ 너무 맛있어 보이네요 ㅎㅎㅎ
pepaggpi | 2025-06-20 | 언니는정말자랑스러운빵순이에오..언니덕에맛잇는집들많이알아가여🤤❤️
bori_xxn | 2025-06-20 | 여기 꾸덕바도 존맛ㅠㅠ
youbbangbbang | 2025-06-20 | 미쳤다.. 여기 알아요ㅠ 무슨 앙버터 쿠키? 진짜 마싯서요...,,,,
hj_11_22 | 2025-06-20 | 우유 맛별로 먹어주세여6트❤️
eeyore_yr | 2025-06-21 | 여기는 사브레쿠키통이 찐이에요
neondongeee | 2025-06-21 | 먹잘알이시구나..저도 여기 원앤온리 최앤데..🤍
honey_bread31 | 2025-06-21 | 솔티카라멜 맛인가요?
jmh9476 | 2025-06-24 | 여기 진짜 버터바 짱 버터바에 눈뜨게 해준 집이예요
bona_manabona | 2025-07-10 | @sumi_______ 나… 이고 목고시포
jaeinkku | 2025-07-18 | 오? @yeahhhhnice
heeju.__.0723 | 2025-07-02 | @hyunkong_126 마시겜다…
im_chaechae_ | 2025-06-22 | @ri__miee
jeongjaegwang9 | 2025-06-20 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
fsowhat99 | 2025-07-10 | @nayoung_kim___
nyorong2 | 2025-07-09 | @ki_0__park 먹어봤늬
yeding1114 | 2025-06-23 | @ssangk_mi 이런 겉바 소리 얘기한거구나
xoo.xounx | 2025-07-29 | @ji_xyo 여기 내가 20만번 말한곳
9m____m5 | 2025-07-20 | @haedorri
j_imi__n | 2025-07-27 | @k_jiyeon71_5 @kgt1118 오 우리 시켜먹엇던곳",Instagram
hongji_2025-07-04,,명란마요 소금빵 원탑 등극💦 두바이 보고 갔다가 명란마요 쟁여왔어요🤤🩷 🏷️ @sogeum._.dohwa 수정됨 ·,"#천안, #소금도화, #asmr, #mukbang, #asmrmukbang, #eatingshow, #dessert, #saltbread, #소금빵, #소금빵맛집, #빵지순례, #천안빵집, #천안카페추천, #불당동, #명란마요소금빵",hongji,2025-07-04,8035,"y0ur_moon_ | 2025-06-19 | 나 이거 먹으려고 금뇨일에 천안가능 버스 끊었어요 언니 (실화임)
mandugeem | 2025-06-23 | 하 이게모야 ㅠ 맛잇게ㅛ당...
chu.berup_jmt | 2025-06-23 | 그 소금빵 내입으로..🤤
zz_muk2 | 2025-06-20 | ㅜㅜ 천안사람도 아직 못먹어뵜어요 😂😂
hyun_ji_0209 | 2025-06-21 | 진짜 저 눈돌아서 내일 천안 갈 예정••
dmshp88 | 2025-06-24 | 감자가 최곤데 여긴...
davely.89 | 2025-06-24 | @mye0_ni 우리언제 이거 먹으러 갈래 ? ㅋㅋㅋ
hn._.k | 2025-06-25 | @n.eul_ 와씨...... 진짜 너무 맛있는데 더인기있겠어
hee.news | 2025-06-22 | @pp_pyeong 어디야이거
mujiningg | 2025-06-19 | @kim_haseong 불당이랴 .. 천안인인데 몰라써.. 일욜 가보실 ?????
yunji1206 | 2025-06-23 | @on__december 광고일까...? 달고짜고...
46.7__kg | 2025-06-23 | @rd_kjhgg 내가 사다주까 물어본 존맛탱 소금빵집이 여기여써 진짜 마싯숨ㅜㅠ 기본 찐찐 존막탱
qkrtj_.als._ | 2025-06-23 | @e_nyg1 먹어줘.......
zzi__yomi | 2025-07-04 | @a__ran2 먹어봥ㅜ
y_ezz__ | 2025-06-24 | @ye__jee94 나랑 여기 가조 젭알
davining_ | 2025-07-14 | @xodus0209 천안??
__dana._.a | 2025-06-25 | @daseu__l 소금도화래 진짜 인간적으로 크림이랑 명란마요 사다줘라
so.ra__ | 2025-06-22 | @__heejine 천안 ...?
ji.ahnn | 2025-06-25 | @seull9 먹어조......
ejaemin | 2025-06-26 | @chorong5421 천안이래!!
yedsloveeeeeee | 2025-06-24 | @yeconghh 여기 먹어보자
rongzhu_0.chu | 2025-06-23 | @w.s_bin 천안 소금빵!!
deli_mangchu | 2025-07-20 | @jeonguyap 요거 신불당임데 전국에 인기 많아졌대 ㅠ
dear.j_y | 2025-07-18 | @an_jae92 재니야 소금빵 좀 사와
olucl_ | 2025-06-22 | @doha._.1022 이거먹어쥬ㅠ
yup.chuu | 2025-06-23 | @jiinhyuk_ 아니 여버야 천안이래!
2wlswn_ | 2025-07-02 | @_5.yong
ash_flower_ | 2025-07-09 | @moon_sbokk 비상 다음달에 천안 도전해볼게;;;
_s0hee_ | 2025-07-17 | @lee__dami 나.내.일.간.다
danbal_muri | 2025-06-26 | @jiwon0290 @gpfnl05141 @_0930_0705_0723_ @sm.jo_ @kopp0908 미쳣는데..너무가고싶은데
muya_hooooo__ | 2025-07-09 | @09_e2 엥 미쳤다
s.jeong.co.kr | 2025-06-23 | @ha_eun319
eundto | 2025-06-24 | 와 개쩐다
ra_yu4 | 2025-07-17 | @ssin_young_0801
da.2oo | 2025-06-23 | @sanghyeob917 안ㅇ그래도 매번 없던데...
b._.iiii | 2025-06-23 | @eu._.uraa 천안!
saeln.a | 2025-07-29 | @9yu__hhh 담엔 꼭 명란 성공해야겠어
no_hy_ | 2025-06-26 | @__anyujin 천안갈래....
u_12.09 | 2025-06-24 | @94__bdd
jangeunjzn | 2025-06-24 | @wooozzung
chab_gging2 | 2025-06-22 | @angg_vutter 헐 천안?!! 🤩🤩
hyein.__.hh | 2025-06-22 | @about_msg 미쳐따
meenaoie | 2025-06-18 | 여기 지금도 사람 엄청 많아용..😢
그만 유명해 👉👈 (나만 알고 싶은집)
@sogeum._.dohwa
arom_bake | 2025-06-18 | 명란마요요?(헐레벌떡 누르고본다)
sing_note_s2 | 2025-06-18 | 서울 빼고 맛집 다 가는듯.....
_juju_1203 | 2025-06-21 | @jdoubleyouwhyhere 와
myeyoungaaa | 2025-06-21 | @b.rrun 여기 가봤어??
u_zinii_ | 2025-06-21 | @yeojin71 야 이거 먹어보고 맛있으면 사와바
sz.1004.sz | 2025-06-18 | 부산 소금빵 맛집은 어딜가요ㅠㅠㅠㅠ
seungah._.05 | 2025-06-19 | 나 천안 사능데 돌치라는데도 완전 존맛이양 거기는 소금빵이 콰박이 아니라 콰삭이야!! 바질 토마토 완죤 존맛이야!!!
jieun__z | 2025-06-19 | @2un_._ji 천안가자
siyoun_0103 | 2025-06-19 | 천안사는 사람인데.. 나두 가야디~(룰루)
dinguldangulll | 2025-06-19 | @a__youngg 아영 천안갈래!!!!!
h_aram_02 | 2025-06-19 | 여기진짜 찐 맛집입니다!!! 소금빵이 다맛있긴한데 기본이랑 감자소금빵 미쳤어요😍😍😍😍
_yooonjung_ | 2025-06-19 | @boyoung9_9 언니 여기가줘
2.3_hz | 2025-06-20 | @jeuniya_ 같이가 제발 ㅠㅠㅠㅠㅠ
soy_ul1004 | 2025-06-20 | @plain.mm ㅠ 니생각나지 왜
lovem_easiam | 2025-06-19 | 영상 보다가 취향 밖이던 맛에도 빠지겄어요 🫣
01__pyj_ | 2025-06-19 | 미쳤다 이건 꼭 먹어야한다 .. 명란.. 두바이 .. 메모메모
gapagetii | 2025-06-19 | 초코 소금빵 궁금🥹
seovely_l | 2025-06-18 | @smzz____ 이거먹어줘라
muckza_zzae | 2025-06-19 | @holicj_1004 나명란마요,,,
pome_kong.e | 2025-06-20 | 지금도 먹기 힘든데… 이렇게 알려디면🥹🥹 안돼여어어어어 ㅠㅠ
teddy_zip_ | 2025-06-18 | 캬 소금빵 먹으러 천안 가야겠는걸😮
jeongjaegwang9 | 2025-06-19 | ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
i55264044 | 2025-06-25 | 어디인가요?
_u_dlee_ | 2025-06-27 | @jae_yun__22 가보곺파
blossom_2j | 2025-06-28 | ..?
luvinss_ | 2025-06-28 | @snorlax__kk
pear1.fox_glove | 2025-06-30 | 헐 천안사는데 이제 알게되었다니
yj.oo_ung | 2025-07-01 | @zzinhyo 천안가면 여기가보자
zi.you_ | 2025-07-02 | @x_g.xbn ㅁㅊ다
