POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,COMMENTS,PLATFORM
kbinsure_shin | 2025-05-20 | 야채무침이랑 먹어야 맛있어요 ㅋㅋㅋ
야채랑 실치넣고 밥넣고 비벼먹으면 진짜 회덮밥보다 맛있어요🤤
goldbong.zip | 2025-06-16 | 실치는 야채무침이랑..먹어야되요.. 초장이랑 참기름 더 넣어서 밥비벼서 소주랑..
a__zzi | 2025-05-14 | 미나리에 초장소스 만들어서 무쳐 목으면 맛있어용
foodmin02 | 2025-05-14 | 대박..
sixpackpiggy | 2025-05-15 | 수영 하고 있을때 먹어야지
zhyun_2d | 2025-05-14 | 실치는 야채무침이랑 같이 먹어야됩니당 😊(횟집딸입니둥)
jx._wn_12 | 2025-05-31 | 실치는 산채로 먹어야 맛있습니당
sammy__roads | 2025-05-14 | 비려서 포기인가요 ㅋㅋㅋ
keon_uuj | 2025-05-14 | 흐...흫....실치... 마..마싯지
ini_128 | 2025-05-21 | 실치는 살았을때 먹는거아니예요? 상태 안좋아보이는건 기분탓이겠죠?
yeonhyihateu | 2025-05-15 | 다 죽었는데요…? 회로 먹어도 되나 … 보통 살아있지 않나요? ㅜㅜ
fromseohee | 2025-05-14 | 실치 나 실치?ㅋㅎ
xyznunun | 2025-05-23 | Itu kalo di indo ikan teri basah🫰😭🙏
y_940727 | 2025-05-15 | @keunzzang_30
reianne1005 | 2025-05-19 | 다른데서 봤던 실치는 엄청 투명하고
탱글 탱글 윤이 나고 나름 통통해 보였는데
지금 영상 실치는 보기만 해도 상해서
냄새 날 거 같은 비주얼이에여..
재료가 딱 보기에도 신선하지 않아 보여여
드시고 구충약 드시는 거 추천 드려여
y0o0nsung | 2025-05-14 | 비린내 나서 실치😂
saet_star13 | 2025-05-21 | 초장 부어서 먹는곤데 ….
enfoo_ | 2025-05-14 | 싫지 싫지~!!!!!!!
j.xye1_ | 2025-05-15 | 음쓰냐?🤮
fyeni7 | 2025-05-19 | Onun gözleri var o ne?😑
geaa_riadeva | 2025-06-01 | 🤮
u._.liah | 2025-06-07 | 지가 일기로는 실치는
p.y.h_essay | 2025-05-22 | 죽은지 오래된 실치(사백어)구만… 실치는 살아서 움직이고 투명할때 먹어야 비린맛 안남.
cute_girl986744 | 2025-06-12 | مقرفة
hyoring2 | 2025-05-25 | 싱싱한건 비린내1도 읍씀
fannyrafati | 2025-06-06 | Ini enaknya di kasih tepung, terus digoreng garing.
bagjihyi527 | 2025-06-15 | 초장에 찍어먹으면 맛있어요!!
heleda2608 | 2025-06-21 | Soooo odd what Asians eat!🤦🏻‍♀️
sililuck_ | 2025-06-25 | คาวว 🤢
iamjusticee__ | 2025-07-05 | What are they eating?
febrifitriani3 | 2025-07-05 | Coba di goreng pakai telur bebek pasti enak
___________s2___________ | 2025-07-07 | 입술 얇기가 실치 같으심..
sinhyeri2288 | 2025-07-17 | 혀는 컨셉
curvymedusa | 2025-07-19 | I didn’t Korean eat crap like Chinese",Instagram
fromseohee.csv_2025-05-13,,원조 뺨치는 한국판 실키젬 코하쿠토💎✨ 바삭바쨕 식감이 미쳤듭니댜요..🫢 갓서담님♥️ @seodam___ (컨텐츠 용으로 만드신거라 판매 제품은 아니래요!😌),"#asmr, #kohakuto, #crystalcandy, #asmreating, #mukbang",fromseohee.csv,2025-05-13,6506,"lilachampagne | 2025-05-23 | 😍
yeonjo.o__ | 2025-05-13 | 우와아 소리🎀🐰🤍
krisciass | 2025-05-19 | 美味しそう🤤
many_affection97 | 2025-05-15 | 서담님 전에 라바삭 그분 맞죠? ㅎㅎㅎ 못만드시는게 없는 골드핸드시네요❤️❤️ 비쥬얼은 엄청 달달구리한 디저트 같아욤ㅎㅎ
onvitt0730 | 2025-05-13 | 볼때마다 먹고싶다 꼭 사먹어봐야지 하는것도 있지만 서희님의 치아건강이 걱정됩니다 😂
syfnbau | 2025-07-20 | 1주좋아요 3개답글 달기
immi_thndr | 2025-05-16 | 제발 팔아줘요….
ndaaaxroarrrr | 2025-05-20 | 무슨 얘기를 하는 건가요?
jen_phuan_ | 2025-06-26 | Mind sharing where to get this in Korea
nuunanona | 2025-05-23 | Apa nama makanan ini ya
_haen.0 | 2025-05-14 | 맛없는거먹는거같아요 ㅈㅂ,,
bilgen4998 | 2025-05-30 | Bunlar ne böylee
sp00ky_doll | 2025-07-21 | use other angle to record cuz this angle is uncomfortable to watch 😣
chlo.__.2 | 2025-05-15 | @cjh020606 모르겠고 ...렌즈가...렌즈...렌즈가 아숩다..렌주...레...ㄴ즈..",Instagram
fromseohee.csv_2025-05-12,,"유행 젤리들로 2025버전 데카포 만들기?🧪 프로미들! 요즘 핫한 신상인 스프라이트 제로 Chill로 2025버전 데카포 만들어봤는데, 소다맛도 진하고 시원 상쾌해서 훨씬 맛있었어요🤭 이 조합 완전 추천~~!💙 수정됨 ·","#광고, #스프라이트, #스프라이트제로Chill, #스프라이트제로, #Sprite, #SpriteZeroChill, #휘몰아chill상쾌함",fromseohee.csv,2025-05-12,811,"rami__0216 | 2025-05-12 | 제로로 나온 파워에이드,스프라이트,아이스크림,젤리 싹 다 섞어서 0칼로리 데카포 만들면 최고겠네요!!!!하지만 제로라해서 방심하면 안되니 조금씩 해 먹어볼게요🤤
ban_eunjeong | 2025-05-12 | 나랑 또 만들어묵자🫶🏻💗💗
stephaniekimchi | 2025-05-12 | 어머 라무네 궁금해 사마셔봐야게따
limkku_ | 2025-05-13 | @jhl_178 이고그거다 자기 얼마전에 먹은 상어 어쩌고저쩌고 뽕따맛나는거
minjoo_1219 | 2025-06-06 | @h_yoonjeong88 이거얔ㅋㅋㅋ 아까 그 바닷속 젤리 ㅋㅋ",Instagram
fromseohee.csv_2025-05-11,,요즘 유행하는 2세대 쫀득쿠키 먹방✌🏻✊🏻✋🏻 일반 쫀득쿠키랑 달리 통으로 만들어져 2세대 쫀득쿠키래용ㅋㅋㅋ,,fromseohee.csv,2025-05-11,3643,"boggeunang | 2025-05-11 | 헐헐 ㅜㅜ 너무 먹어보고 싶네요 !! 😭 어디서 구매하셨는지 여쭤봐도 될까요~
dessert_enterance_ | 2025-05-12 | 완전 중독적인맛,,,
kimsa9333 | 2025-05-11 | 어디서 팔아용??
mondcookie_official | 2025-05-12 | 호에ㅔ에에에ㅔ엥....✨ 몬트쿠키 모찌쿠키 드셔주셔서 너무 감사해요오오오...🫶🧡 저 진짜 팬인데에...😭 영상 보고 폴짝폴짝 뛰었어욤... 사랑해오...💝
enfoo_ | 2025-05-11 | 너어어어무 귀여워버려 ❤️😍
seoyonieeee | 2025-05-13 | 저도껴주세요
yoonh_95 | 2025-07-18 | 이 영상은 저만 소리가 안나는 걸까요😢
tae._.hyi07 | 2025-05-26 | 전자레인지 10초 돌리면 늘어나요 !
j_ju_a | 2025-05-13 | @vantriever 와",Instagram
fromseohee.csv_2025-05-11,,enfoo_ 실치회 절대 먹지마세요..☠️🥲 실치만 따로 먹지마세요..꼭 무침으로드세요..,"#asmr, #먹방, #mukbangasmr, #실치, #실치회",fromseohee.csv,2025-05-11,좋아요 없음,"os01.24 | 2025-05-13 | 앞에사진?.....
boggeunang | 2025-05-11 | 헉ㅋㅋ 알려주셔서 감사합니당 !! 근데 서희님이랑 엔뿌님이 드셔주시니까 그냥 맛있어보여요ㅋㅋ
y_ssol | 2025-05-12 | 실치만 먹으면 끝맛이 씁쓸하더라구요 ㅋㅋㅋ 한번먹어보고 안먹어요 ㅋㅋㅋ😂
y0o0nsung | 2025-05-11 | 와..대박
coeeunhyeog717 | 2025-05-16 | 생긴것도 맛도 ㅋㅋㅋ
kjktf35 | 2025-05-15 | 근데 왜 찰영을 모텔에서 하시는 거예요? 정말 딱 그게 궁금해서...
jeongjaegwang9 | 2025-05-12 | 이쁘세용❤️❤️❤️❤️❤️❤️❤️❤️
maatweo | 2025-05-15 | 10주좋아요 1개답글 달기
einnamarii_ | 2025-05-26 | u are supposed to pit lemon on that
fromseohee | 2025-05-11 | 실치만 먹으면 엄청 비려요...🫠🫠
kk___hj | 2025-05-16 | @parking007",Instagram
fromseohee.csv_2025-05-10,,별 젤리? 감자튀김 마시멜로우? 신기한 일본 간식 먹방🍟,,fromseohee.csv,2025-05-10,1.8만,"knjjung | 2025-05-10 | 서희님 말차딸기는 어디서 구매하셧어용..
rim.on__ | 2025-05-10 | ㅋㅋㅋ말차딸기 나도 저렇게 생긴줄몰랐음…. 우왁?! 중독성잇넼ㅋㅋㅋ
xlflvld | 2025-05-11 | 서희님 쫀득방 선착순 이미 공유하셨나용?!!! 😮
setuyaku.jp | 2025-05-13 | 日本のお菓子を紹介してくれてありがと😍
10969__nori | 2025-07-11 | もっと美味しそうに食べて。。。
_y.f_1122 | 2025-05-16 | 美味しそうでいい音
a_ej0730 | 2025-05-11 | 1번어디에 파는지 알수있나요~??
faith_hope_and_love___ | 2025-05-10 | 1,2번째 제품명 궁금해요!!!
onlyoome | 2025-05-11 | 별젤리 먹어보고싶다 ㅋㅋㅋㅋㅋㅋㅋ
enfoo_ | 2025-05-10 | 우맠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
minjoo_1219 | 2025-05-11 | 1번째 제품 : 키라후와 구미
2번째 제품 : 고베 프란츠 초콜렛
ooohnam | 2025-05-12 | @only.forbonnie 먹규싶어 우리머거비야대
o709.h | 2025-05-12 | 우와 진짜 맛있겠다🔥🔥
love_jh | 2025-05-12 | @sorsolasea 전 별젤리랑 !말차 딸기쵸콜렛 픽입니다!
littleforest45_ | 2025-05-13 | 이쁘긴한데 먹으면 안될것같이 생겼네요😂
o.sa.ka.na.ma.ru | 2025-05-16 | 綺麗な肌、、、🥺
100days633 | 2025-05-22 | めっちゃキラキラ🤩可愛い❤️
nitsas_vibe | 2025-05-26 | 😍😍😍😍😍❤️❤️❤️❤️❤️👏👏👏👏🔥🔥🔥🔥
axs38_6 | 2025-06-01 | お顔が可愛い♥️
08_.knd | 2025-06-02 | しゃりもにグミも食べてほしーなー！
kiwizyrainbow | 2025-06-04 | 顔が怖い
unu470 | 2025-06-04 | 日本語お上手！！👏👏美味しそぉ〜😋💓
sadia_amjad123 | 2025-06-06 | It sounds so bad
keoungjuju | 2025-06-07 | 별제리 한국에 비슷한거 있어요 서주 마로마로요!
2013.09.27.sia | 2025-06-10 | 대박대박
2013.09.27.sia | 2025-06-10 | 대단해요
taaazyk | 2025-06-11 | うざい
y_kibago_3702 | 2025-06-15 | 😍😍
paraiuya | 2025-06-19 | 이사람 왤케 일본 좋아함
s2._iwa1217 | 2025-07-04 | この星の美味しいよね♡♡
makingyo | 2025-07-17 | クチャクチャ汚い",Instagram
fromseohee.csv_2025-05-08,,쫀득빵을 살짝 얼리니 초코퍼지가 되었다..(?)❄️ 이웃집통통이와 프롬서희가 함께 개발한 쫀득빵은 오늘 오후 9시 프로필 링크로 구매 오픈됩니다!!⭐️ 아쉽지만 쫀득빵 마켓은 2차가 마지막일거 같아요..🥹 열심히 만들었었어서.. 갑자기 내새끼 보내는거 같구 막그래••(주책)💦 자세한 마켓 내용은 최근 게싯물 확인해주세요♥️♥️,,fromseohee.csv,2025-05-08,3894,"xu1.ro | 2025-05-08 | 18초전❤️
jjinii_s2 | 2025-05-08 | 구매완료! 서희님 믿고 구매햇어용😍
93_tom_ | 2025-05-08 | 59분에 알람 완료!!
seo2_love | 2025-05-08 | 9시 대기중이요 🔥
hongmiran | 2025-05-08 | 구매완료 ❤️
jjibill_jjubill | 2025-05-19 | 냉동실에 잠깐이 몇분정도일까요?? 주문해서 요렇게 먹어보고 싶은뎅..
boggeunang | 2025-05-11 | 구매 성공 !! 💗
luvmy_seoi_ | 2025-05-08 | 저도 이번엔 성공🙌
jung.dh90 | 2025-05-08 | 구매완료❤️
p_mina_ya | 2025-05-08 | 성공햇어요!!! ㅎㅎㅎㅎ
naver11460 | 2025-05-08 | 1분전~~~두구두구
ellaluna_u | 2025-05-08 | 구매완료❤️ 왕 떨렷어영😍
yj_jw_si | 2025-05-10 | 이제 봤는데 ㅠㅠ
waterice1105 | 2025-06-06 | 와 진짜 맛있겠다 😢
m_ju_u | 2025-05-08 | 구매완료..✨🤍
oei_ki | 2025-06-05 | @wlansrb 이거
hyunkyungg__ | 2025-05-19 | 으악 이제야 보다니....다음 공구예정 있으실까요???
yeonheekim_ | 2025-05-08 | 헛 품절인가요ㅠㅠㅠㅠㅠㅠ
song_hwa90 | 2025-05-09 | ㅠㅠ품절..
imsosickofllie | 2025-05-08 | 품절인데 구매못하나요??
ssong_hyun | 2025-05-08 | 품절😢😢😢구매하곱파요
2_haeri92 | 2025-05-08 | 드뎌ㅠ ㅠ구매했어여🙌
ba_ngjjj | 2025-05-12 | 압구정 매장에서 사먹어두 할인 적용되나용!?
_hangyeol._hayule._bibi._ | 2025-05-08 | 구매완료 😍
ji_soo0224 | 2025-05-08 | 품절인데...
ps.nyx | 2025-06-14 | 다시 열어주시면 안될까요… 진짜제발진짜요😢
yoongaeun_model | 2025-05-08 | 떨려요,,, 꼭 성공할게요
hm171216 | 2025-05-09 | 품절이이요 ㅠㅠ
hyeri_papa_ | 2025-07-09 | 와,, 진짜 함만 사도😢
hyeri_papa_ | 2025-05-23 | @s__lv.96 진짜 함만먹어보고싶다
min0keem | 2025-05-08 | @readman44 바로이거야
zikzik0214 | 2025-05-09 | 구매하고 싶어요..간절하게ㅠㅠ
satwat8912 | 2025-05-21 | 서히님 맛있는건데 자꾸 이 앞쪽으로 씹어서 그런지 입모양이 더 맛없게 먹는거처럼 보여요 😢
hyesook_961001 | 2025-05-09 | 품절 구매하고 싶어요😢😢",Instagram
fromseohee.csv_2025-05-07,,"동생과 광기의 쫀득빵 먹방ASMR🍞 드디어 내일‼️ 5/ 오후 9시 쫀득빵 2차 마켓 오픈합니다!!❤ 선착순 15명에게 스프레드도 증정되니, 피스타치오 좋아하시면 꼭 노려보세요!🤭💚 통통이 베스트 3(통통이는외계인, 초코나무숲, 쫀덕궁합)+ 신메뉴(라즈베리 초코 or 체리쥬빌레) 중 택1 🌟총 4가지 구성 24,000원➡️18,900원(20% 할인‼️) 🌟구매 링크는 프로필 링크 확인해주세요! ➡️ https://smartstore.naver.com/tongtonge2017/products/11721731110 🍒함께 개발한 라즈베리초코, 체리쥬빌레 쫀득빵은 이번 마켓에서만 구매 가능합니다! 🍞쫀득빵은 매장에서 수작업으로 만들어져 하루 출고량이 제한적이라, 아래 기간에 걸쳐 배송됩니다! 꼭 참고해주세요! 시간이 걸리는 만큼 더 좋은 퀄리티로 출고 드리겠습니다🙇🏻‍♀️ ✅2차 판매 기간   오후 9시 ~   정오 ✅2차 배송 기간   ~   (약  순차적 발송)","#쫀득빵, #압구정디저트, #이웃집통통이, #쫀득빵맛집, #디저트맛집",fromseohee.csv,2025-05-07,1714,"2ggani_ | 2025-05-07 | 1빠ㅏ❤️🙌
93_tom_ | 2025-05-07 | 라즈베리초코도 맛있는데 의외로 맛있었던 건 쫀덕궁합이었어요!! 할배입맛도 아닌데 😮
yeonheekim_ | 2025-05-07 | 알림주시나여오??!
yeonjo.o__ | 2025-05-07 | 꼭 먹어야징
boggeunang | 2025-05-07 | 어머나 .. 저 여기 막내로 잠깐 들어가도 될까요 🤣
m0.nj9 | 2025-05-12 | 안녕하세요 저 금곡중 2학년입니다 지금 도덕 시간에 선플 달기를 하고 있습니다 항상 틱톡으로도 잘 보고 있어요 ㅎㅎ 동생이 먹고 싶다 하니까 사주시고 같이 먹는 모습보니까 참 보기 좋아여 웃는 모습도 너무 이쁘네요 앞으로도 영상 많이 올려주시고 응원할게요❤️
yoongaeun_model | 2025-05-08 | 동생시켜주세요😂
gomja_ar | 2025-06-09 | 쫀득빵 언제 또 하나요ㅠㅠ
cem7807 | 2025-05-12 | 알림요
enfoo_ | 2025-05-07 | 나 언니네집 놀러갈래~~(빵먹고싶어서는 아니규^.^)
gimsel78 | 2025-05-09 | 사고싶어요. . ㅠ
monheera | 2025-05-07 | @gimmeyeopcall 나 이거 사죠🔥
b_s_hyeony | 2025-05-13 | @n00ynij
sssim_yn | 2025-05-16 | @ddo_ry 통통이 먹으러 가자
2.__.eun | 2025-05-08 | @min_oxo 아 이거 넘먹고싶른데 품절이네ㅠㅠ
diwiiwpa | 2025-05-08 | 배송비 4천원이에요?? 😢",Instagram
fromseohee.csv_2025-05-06,,투썸 vs 이디야 신상 복숭아케이크🍑 어디가 더 맛있을까? 둘 중에선 투썸 승! 지극히 개인적인 의견이옵니다ㅎㅋ✅,,fromseohee.csv,2025-05-06,2547,"new_ryy | 2025-05-08 | 피치생이 더 마시써요옹😍
yena1205_onedoor | 2025-05-06 | 언니 먹방만 보면 침이 고여🤤 ❤️
xx_vzzung | 2025-05-11 | 황도 아니도 백도입니다!!! 백도맛에 더 가까워요!!🍑🍑🍑
heej_jin | 2025-05-06 | 언뉘 넘흐예뻐횹😍
yunyun81422_tree | 2025-05-06 | 케익은 투썸이죠 복숭아케익 맛있어요
enfoo_ | 2025-05-06 | 와 처음에 귀여운사람나온다
gwon_min_kyung | 2025-05-06 | 21분전!😍😍😍완전맛있겠어용!😮
boggeunang | 2025-05-06 | 서희님이 드시면 다 먹고싶어요ㅜㅜ 🥺💗
frog._.gy7 | 2025-05-06 | 맛잇겟댜
gnuesooy | 2025-05-06 | 투썸 케이크 요즘 맛없어요....ㅜ
yena1205_onedoor | 2025-05-06 | 1빠다ㅏ
h_app_one_y_beeee_ | 2025-05-06 | 통조림 맛이 나는 건..백도 통조림을 쓰기 때문...
rim_e_0829 | 2025-05-07 | 가격도 차이가 있지않나요??
minyeong598 | 2025-05-08 | 투썸복숭아 너무 인위적인 맛이에요
jangjoo655 | 2025-05-08 | 투썸은 스초생!
jhw_97 | 2025-05-10 | @biwityeee 왜 우리가 먹은거랑 다르게 생겼냐
han_huih.h | 2025-05-06 | 침고여용 ㅠㅠㅠ
byb_bbb | 2025-05-08 | 노티드께 맛있어 보이던데
twinkle_yj0510 | 2025-05-11 | 투썸 황도아니고 백도통조림이에요
suuuuuuun._.1021 | 2025-05-11 | @tteoni_ .....?
base_onf | 2025-05-06 | 빠르다 빨라
iyujin1848 | 2025-05-31 | 소리가안나와여
dalligi0321 | 2025-05-14 | 투썸 맛없음;;
itgo_happy0242 | 2025-05-10 | 가격차이가 두배인대...맛도 두배는 나아야죠 ㅋ
o.yeon14 | 2025-05-06 | 해리가 먹었던 홍어케잌같음
jiyeong_gx | 2025-05-09 | 복숭아 어쩌고 하면서 나오는 제품은 맛있는게없음...
j.hw82 | 2025-05-11 | 최근 투썸 가서 먹었더니 예전 맛이 아니던데…
leesodam_studio | 2025-05-11 | 한국에서 디저트로 맛 살리기 힘든 맛이 밤, 멜론, 복숭아 같아요 ㅎㅎ 왠만해선 거의 다 바밤바,메로나,통조림 맛 이라고 평가되서 ㅎ
greyscvenger | 2025-05-07 | 투썸 맛탱이간지 오래 됐지..",Instagram
fromseohee.csv_2025-05-05,,동생과 가위바위보 과일 화과자 먹방✌🏻 @base_onf 어떤 화과자가 가장 맛있어보여요?✨♥️,,fromseohee.csv,2025-05-05,6600,"scarlet._.sister | 2025-05-05 | 자매 미모 미쵸따..❤️
sa.rang761 | 2025-05-07 | 화과자 구매처 알고싶어요
kippeum_3 | 2025-05-07 | 저도 구매처궁금합니당….
pasuu387 | 2025-05-05 | 자매 안같아요!둘다 다른 매력이 있는것 같네용❤️
hyo_o73 | 2025-06-05 | # 수박이 개인적으로 맛있어 보이네요!
isiyeong705 | 2025-05-06 | 언니 혹시 화과지 어디서 사셨나요?
2ggani_ | 2025-05-05 | 오눌도 1빠ㅏ
avarie_trn | 2025-07-14 | Where do you get those?
parkjinju0703 | 2025-06-26 | 이거 정보좀 ㅜㅜ
saraenrico7181 | 2025-06-20 | 😍😍😍
_cr_a_ve | 2025-05-09 | 동생분 박연진 닮았어요",Instagram
fromseohee.csv_2025-05-04,,페스츄리 40겹을 쌓아 만든 바클라바🇹🇷 퀴즈! 영상에서 달다는 말을 몇번 했을까요..?😂,,fromseohee.csv,2025-05-04,728,"cek_86 | 2025-05-04 | 이거 비슷한거 편의점파는데 한번먹구맛은잇는데 너무달아요ㅋㅋ
excusemeeehello | 2025-05-04 | Yanına çay koysaydın dengelerdi şekeri bacım
i_yooii | 2025-05-05 | 4번
yomi_2.5 | 2025-06-23 | 먹어봤는데 2개먹고 속쓰려서 못먹ㅇ..
ylmz0_o | 2025-05-05 | Afiyet olsun seni seviyorum ❤️❤️❤️❤️
excusemeeehello | 2025-05-04 | Of canım cekti
excusemeeehello | 2025-05-04 | As bayrakları as 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷",Instagram
fromseohee.csv_2025-05-02,,지역 특산품으로 만든 우리 과일빵🍎 어느 지역 빵이 제일 맛있어보이나요?🤭♥️,,fromseohee.csv,2025-05-02,7492,"awhloeseel | 2025-05-04 | 울산 배빵 맛있어요😢
geum4894 | 2025-05-04 | 안동사과빵 있어요👏
cherry_dal2 | 2025-07-02 | 군위자두빵 구미 메론빵 진짜맛나요!
woo_ayun14 | 2025-07-02 | 충주사과,,
jnuemh14 | 2025-07-30 | 안동 사과빵 맛있는데..
krrlgush | 2025-05-03 | 어디서 사나용 ?
jiney0410 | 2025-05-03 | 이거 다 먹어봤는데 너무 퍽퍽하고 인공적인 향료맛에... 진짜 너무 맛없어서 다 버렸어요 ㅠㅠ
ju.uj_subin | 2025-05-22 | 메론빵도있어요
hwayi1208 | 2025-05-20 | 구미 멜론빵도 많이 안달고 맛있어요
coeye_na626 | 2025-05-27 | 전 딸기지역에 살아용
cheonan201bus_tv | 2025-05-05 | 그리고 군위 자두빵,안동 사과빵도 있어요!(참고로 영주역에만 팜)
ssen0110 | 2025-07-24 | 사과빵 읎나용?😢
mgggiiiiiiiii | 2025-05-05 | 과자의성꺼는 다 별로였던 기억이ㅠㅠ
bagsuyeon162 | 2025-06-28 | @gorlo_s2 원주 복숭아빵이 1등이당♡♡
whims_ical1 | 2025-05-29 | 복숭아맛 빼곤 별론데
kdiqmd | 2025-05-20 | 후레시맨같이 생김",Instagram
fromseohee.csv_2025-05-01,,일본에서 먹었던 캔디애플이 국내에? 과연 똑같을까?🍎 오리지널은 바삭 달달했는데 말차는 설탕 코팅이 녹았던..🥲 궁금하신 분들은 오리지널 드셔보세용🤭♥️,,fromseohee.csv,2025-05-01,489,"han_huih.h | 2025-05-01 | 우와ㅏㅏ
base_onf | 2025-05-02 | 저거 사과가 진짜 맛있었는데 추억 🤤
hyo_miniverse | 2025-05-01 | 누나누나 그거 이빨에 안달라붙어요??😂
0._.eunlll | 2025-05-28 | @jjuuung2 중딩때 이대 한창 다닐때 너가 나한테 통사과탕후루 사줬던거 아직도 기억나ㅋㅋㅋㅋ",Instagram
fromseohee.csv_2025-04-29,,생일기념 파인다이닝 말고 파인디저트 먹방🎂 아주 훌륭한 생일 소비였다~~🤭✨❤️,,fromseohee.csv,2025-04-29,4268,"pink.tape_ | 2025-04-29 | 너무 맛나보여용😍😍😍❤️❤️ 생일 축하했어요 서희님❤️❤️
boggeunang | 2025-04-29 | ♡
mooniya._.anna | 2025-04-30 | 언니 늦었지만 생일 축하해요❤️❤️
ksj._.14 | 2025-04-29 | 👏
innyhaim | 2025-06-12 | 생일축하 드려용👏👏👏
seominji90 | 2025-04-29 | 1빠당ㅎㅎ
gkfka3440 | 2025-06-28 | 구매링크좀 주세요
jiyeon.x12 | 2025-06-27 | 마지막 살구 아님?
otnqls | 2025-05-06 | 어디서사나요?
jlnho_1985 | 2025-05-09 | 이거 어디서 사나요
bomii.bomi | 2025-05-14 | 어디서 구매하나요?
ban_zzz | 2025-04-30 | @v_v_seo80 요런거 신기하네요!!
soj_48 | 2025-05-26 | @lee_yj__li 우리먹응거
lyangachi | 2025-05-14 | @an_tae_junbeopjungshin 내생일@ㅔ이크
pf_orting | 2025-05-03 | @su_heee @_injee_ss 우리 셋 다 체리한테 관심안준거 생각낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
min0keem | 2025-04-30 | 달고나빵도 해주세요 달고나빵!!!",Instagram
fromseohee.csv_2025-04-25,,7가지 과일정과 얼려먹기❄️ 뭐가 제일 맛있어보여요?🤭✨♥️,,fromseohee.csv,2025-04-25,6221,"pila_nyong | 2025-04-29 | 세상에 침샘고여요😍❤️❤️❤️❤️
yeppu_toon | 2025-05-03 | 도라지정과 궁금하다!!
lee._.eunchong | 2025-04-26 | 언니 진짜 너무 맛있게 먹고 너무 예뻐요🩷🩷
jia._.pupu | 2025-04-25 | 맛있겠다ㅏㅏㅏ
kkokkogyo | 2025-04-27 | 소리는진찌좋아서 왕가탕후루때부터 눈감고 소리듣고있습니다~ 근데 서희님 ㅠㅠㅠ윗분 말씀처럼 눈 과하게 뜨는거랑… 입 모양이 아 뭐라고 설명 드려야하지 그 (먹기싫은거 아닌건 알고있습니다) 먹기싫어하는 입모양? 처럼 팔자주름 만들어서 과하게 눈뜨면서 입으로 씹는거 때문에 ㅠㅠ 전 예전부터 눈 감고 소리만 들어용ㅜㅜ 음식을 보고싶은데 너무 과한표정으로 시선이 많이가서… ……. ㅠㅠ 좀만 다운 시켜주시면 음식에도 시선이 갈거같다는? 의견 보내봅니다! 늘 좋은 asmr 잘듣고있습니당
heej_jin | 2025-04-27 | 자갸 담주 우리까 가즈왕ㅎ
parchaebin | 2025-04-26 | 저런건 어디소사고 어떻게 만드는거징😢
___osiisndj | 2025-04-27 | 눈을 과하게 뜨시면 상삼백안이 되셔서…음식보다 표정에 시선이 갑니다..별개로 정과 맛있겠네요…저도 사먹어야겠어요..
eunh7e0k_ | 2025-04-26 | 어디서사요
hee208500 | 2025-04-26 | 혈당올라요ㅠ
nikin99 | 2025-05-02 | 어디서샀나영
sugdajie.francis | 2025-06-11 | Titillating sound of eating 😋
0zzini | 2025-05-14 | @seul___g_ 자ㅡㅎ 여기",Instagram
fromseohee.csv_2025-04-21,,SNS에서 많이 보이던 곤약 오징어 회🦑 다이어트하는 친구들에게 공유해주세요! 완전 꿀템일듯🤭✨,,fromseohee.csv,2025-04-21,8344,"ys.yang0511 | 2025-04-21 | 구매 어디서 하셨어요??ㅎㅎ
pink.tape_ | 2025-04-21 | 서희님 저 오징어회 지인짜 좋아하는데 요건 따라먹어봐야겠어요😍
neuli.i | 2025-04-25 | 완전탱글쫀쫀해보이는데 곤약젤리 만들어서 일본곤약젤리랑 식감 비슷한지 비교해주실 수 있나여?!!
enfoo_ | 2025-04-21 | 초밥까지하는사람은 첨봐욬ㅋㅋㅋㅋㅋ❤️
hyemzziya | 2025-04-26 | 목에.. 초장이...
morinoutacohea | 2025-04-22 | 멸치 육수나 액젓 등을 넣어서 곤약으로 만들면 회 맛과 더 흡사해질까요? 🤔
justme_v.r | 2025-05-04 | Agar"" bening?
anvmfdl | 2025-04-21 | 목에 묻은 초장이 신경쓰여서 딴게 안보여😂
zzoomm_in | 2025-05-12 | @hyeok.92 신기하댜
kksoraa | 2025-06-11 | @hee525 이거..
_boo_d | 2025-05-16 | @moohan0310
eunhee__0__0 | 2025-04-26 | @ga__b1
jj_______min | 2025-06-01 | @nue.s__
b_b._.ree | 2025-06-29 | @dubu._.unnie 언니 오징어 그만 조지고 이거 어때여
ysysys.ys | 2025-04-29 | @di280448
knnsy_4 | 2025-07-28 | 이거 수돗물로 만들지 마세요😢
nyoungmommy | 2025-05-13 | 물회로 해먹으면 맛있겠어요옷
yourserenaaa_ | 2025-04-28 | What is this?
111goddog111 | 2025-05-01 | Please help stop dog meat trade",Instagram
