COMMENT_ID,POST_ID,COMMENTER_ID,COMMENT_TEXT,COMMENT_DATE
1,sweetshop_s2_2025-07-26,lee__fall_221108,어디서구매하셧나요...... 맛시겧당....🤤,2025-07-28
2,sweetshop_s2_2025-07-26,cwcy._.08,이언니 왜 점점 이뻐지냐,2025-07-26
3,sweetshop_s2_2025-07-26,yoonangel_,핫도그 만들어 먹은 빵은 어떤건가요??ㅠㅠ 맛있어보여요….!!!,2025-07-27
4,sweetshop_s2_2025-07-26,lee.__.happy,와❤️ 뽀득 소시지 꼭 사다 먹어볼께용,2025-07-26
5,sweetshop_s2_2025-07-26,yoonah_1126,언니 잡채먹방해주세요 ㅎ,2025-07-26
6,sweetshop_s2_2025-07-26,d._.ox.h,매일 댓글 달기 43일차,2025-07-26
7,sweetshop_s2_2025-07-26,giuopjk0626,먹는 게 넘나 쫄깃함..,2025-07-26
8,sweetshop_s2_2025-07-26,yoonbivip,첨가물은요 ?,2025-07-27
9,sweetshop_s2_2025-07-26,jinyg00,장어덮밥 레시피도 부탁드려요오,2025-07-26
10,sweetshop_s2_2025-07-26,paulraymond__4468,🙌,2025-07-26
11,sweetshop_s2_2025-07-26,j_uliajung,소리 미쳤다,2025-07-26
12,sweetshop_s2_2025-07-23,www_xeoy,박카스에 오레오오즈 말아먹었어요... 왜 그랬는지 이해 안감,2025-07-25
13,sweetshop_s2_2025-07-23,ceolhyeon20,오구오구 캐릭터 귀여엉ㅋㅋㅋㅋ,2025-07-25
14,sweetshop_s2_2025-07-23,xa.mong,앜ㅋㅋㅋ귀여워요,2025-07-24
15,sweetshop_s2_2025-07-23,fi.___.ve,나 어렸을때 할머니가 박카스병에 아세톤 담아놨는데 모르고 몰래 먹었다가 저세상 갈뻔 ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-07-23
16,sweetshop_s2_2025-07-23,yooasdxcv,어렸을때 박카스 몰래 먹다가 맞아서 머리가 돌아갔나요?,2025-07-23
17,sweetshop_s2_2025-07-23,good.10_23,459를 참지 못한 나..결국엔 👍🏻,2025-07-24
18,sweetshop_s2_2025-07-23,d._.ox.h,매일 댓글 달기 41일차,2025-07-23
19,sweetshop_s2_2025-07-23,gimhangyeol9366,나도 먹어보고싶어용😢,2025-07-25
20,sweetshop_s2_2025-07-23,songyi0601,박카스 중독 1인..ㅋ 박카스 안 마심 하루시작이 안 되는..😂,2025-07-24
21,sweetshop_s2_2025-07-23,orc_bachelor,담배 재떨이... 남은 바카스인줄 알고 꿀꺽 했더니.... 아빠와 고모부의 재떨이겸 침을 뱉었던...,2025-07-24
22,sweetshop_s2_2025-07-23,soul_jang,아빠 분장은 어떻게 한거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-07-23
23,sweetshop_s2_2025-07-23,jongsik1005,라때는 먹는것보다 병깨기용으로😂😂😂,2025-07-24
24,sweetshop_s2_2025-07-23,santabottle_,잠깨고싶으면 걍 박카스에 레드불or핫식스or몬스터 타고 마셔봐요 전나잠잘깸,2025-07-23
25,sweetshop_s2_2025-07-23,play_eat_goe,"몬스터 음료 그건 솔직히 부담스러워서 아아로 버텼는데, 얼박사 이건 너무 짱이잖아요 ㅋㅋㅋㅋㅋ 아버지 이사장과 시골 딸래미 이사장 2 모두 추천해주니까 꼭 사먹어볼게요",2025-07-23
26,sweetshop_s2_2025-07-23,1518___sw,@kyy.minn 으아 몸에 안좋게따ㅠ,2025-07-27
27,sweetshop_s2_2025-07-23,weaponhwang,아버님이 되게 미인이세요,2025-07-24
28,sweetshop_s2_2025-07-23,yoonbivip,저는뚜껑에 따라마셨는뎅,2025-07-24
29,sweetshop_s2_2025-07-23,eunjeong3402,욱 끼 네 👏👏👏,2025-07-26
30,sweetshop_s2_2025-07-22,n___ht,ㅋㅋㅋㅋ저 이거 얼마전부터 먹고있는데 최고에요 진짜 맹물싫어하는 사람들한텐 ㅋㅋㅋㅋ역시 뭘아시는 이사장님,2025-07-22
31,sweetshop_s2_2025-07-22,hyeleehh,17기 옥순- 님하고 너무 닮으신거 같아요. ....😮🔥,2025-07-22
32,sweetshop_s2_2025-07-22,anna_heejung,오오오 아까 낮에도 보리차 끓였는데 찾아봐야겠어요!!,2025-07-23
33,sweetshop_s2_2025-07-22,yes.sss_young,저는 현미차 액상 먹는데 이것도 고소해요 ㅎㅎ,2025-07-22
34,sweetshop_s2_2025-07-22,twins_1127,이거 저도 애용해요 ㅋㅋㅋ 더운 공원에서 보온병에 얼음담아..그건 예슐…,2025-07-22
35,sweetshop_s2_2025-07-22,gn.blow3,보리차정수기 있었으면 레전드겠다,2025-07-24
36,sweetshop_s2_2025-07-22,d._.ox.h,매일 댓글 달기 40일차!!!!❤️,2025-07-22
37,sweetshop_s2_2025-07-22,hellomynameiswisdom,헛개수원액도 진짜 존맛도리입니다... 꼭 시켜서 드셔보세요... 보리차랑은 다른 신세계...,2025-07-22
38,sweetshop_s2_2025-07-22,ohihihihihi,올리고당 안들어있는것도 있나요?,2025-07-23
39,sweetshop_s2_2025-07-22,gong._.v,"저도 이거 먹는데, 몇몇 제품은 당이 있더라구요! 당 없는 제품으로 잘 골라서 사시는걸 추천😍",2025-07-22
40,sweetshop_s2_2025-07-22,nugoolmina,이거 보고 샀지요 😍,2025-07-22
41,sweetshop_s2_2025-07-22,cream_flatwhite,이사장님 목소리는 뭔가 홀리는거 같아요 ㅋㅋㅋ,2025-07-22
42,sweetshop_s2_2025-07-22,eun.park.ji,오 괜찮은데?,2025-07-22
43,sweetshop_s2_2025-07-22,canonryu7,"워매 오미자, 옥수수 수염차, 보리차 가보자고",2025-07-23
44,sweetshop_s2_2025-07-22,soul_jang,저는 아아대신 먹으려고 구입해서 몇달째 먹는데 좋아요,2025-07-22
45,sweetshop_s2_2025-07-22,jae_min2013,3월 27일에 올리신 밥통 카스테라 블루베리 잼 어쩌구 썰 빨리 푸시죠,2025-07-23
46,sweetshop_s2_2025-07-22,jekimz07,미네랄이 있는 물에서는 특유의 물비린내가 나요! 필터 잘 보고 정수기 바꾸면 덜합니다😂😂 미네랄 있다고 하는 물은 마시고 컵 안 씻으면 뿌옇게 뭐가 남기도 해요,2025-07-22
47,sweetshop_s2_2025-07-22,br_yoon86,델몬트병을 안다고요?!,2025-07-23
48,sweetshop_s2_2025-07-22,11.s_0.13,몇년 물끓여먹다 알게되서 샀는데 진짜 맹물 못마시는 사람한테는 신세계👍🏻,2025-07-22
49,sweetshop_s2_2025-07-22,ourstorim,나나나 ㅋㅋㅋ 맹물 먼가 비려😂,2025-07-22
50,sweetshop_s2_2025-07-22,lee_christina0724,그냥 동서보리차 찬물에도 잘 우러나서 물담아서 담궈놔도 좋더라구요,2025-07-22
51,sweetshop_s2_2025-07-22,u_n0613,근데 이거 넘 달아요,2025-07-24
52,sweetshop_s2_2025-07-22,gerbok12,델몬트병. 와따. ㅎㅎㅎㅎ,2025-07-22
53,sweetshop_s2_2025-07-22,j.__.wxt,보리차를 잘 못마시긴한데,2025-07-24
54,sweetshop_s2_2025-07-22,q_banddo_p,보리차액상을 먼저넣고 정수기물을 받으면 쉽게 섞이지요~ 우리집에도 하나 들여봐야 겠넴😍😍😍,2025-07-23
55,sweetshop_s2_2025-07-22,ain_0226,제품명이뭐에용?,2025-07-22
56,sweetshop_s2_2025-07-22,iyejin4557,저거 당 있어서 당조심하셔야하는분은 성분보고드셔야해요,2025-07-23
57,sweetshop_s2_2025-07-22,osoric111,카라멜색소 있어서 성분 잘보고 사야겠던데요.,2025-07-22
58,sweetshop_s2_2025-07-22,jeongsuhoda,비린내가 어떻게하면 나요?,2025-07-26
59,sweetshop_s2_2025-07-22,my_girls3_3,당있으면 못마실듯,2025-07-24
60,sweetshop_s2_2025-07-22,nyolihaneun,뱃살이 깍꿍했네요,2025-07-22
61,sweetshop_s2_2025-07-23,canonryu7,팥 도너츠에다가 호두나 견과루 넣으면 찹쌀호두과자 되겠네유😍 이사장님이 만든 것도 먹고싶어유,2025-07-20
62,sweetshop_s2_2025-07-23,vimiliey,와우 너무 맛있어 보여용😮 전 못 고르겠어요.. 둘 다 짱이에요 ㅋㅋㅋ,2025-07-20
63,sweetshop_s2_2025-07-23,dessert_enterance_,와 소리 미쳤어요 ㅠㅠㅠ 바삿바삭,2025-07-20
64,sweetshop_s2_2025-07-23,seo_danme,와.. 맛있을것 같아요,2025-07-21
65,sweetshop_s2_2025-07-23,jodi.madonia,👏,2025-07-20
66,sweetshop_s2_2025-07-23,eunbin.anne_,찹쌀도넛 맛있다요!!ㅎㅎㅎ,2025-07-20
67,sweetshop_s2_2025-07-23,lovelyey_j,오👍 원하는 맛이 되는거군요!!!,2025-07-20
68,sweetshop_s2_2025-07-23,liuujki,언니는 먹천재야😍,2025-07-20
69,sweetshop_s2_2025-07-23,hyeon_seo0117,소리 미쳤다,2025-07-24
70,sweetshop_s2_2025-07-23,hullangtoon,설탕에 굴려야쥬...? 😳,2025-07-21
71,sweetshop_s2_2025-07-23,only__soi,안들어간거...기본.....찹쌀만 있는거여. 그럼 냉동 찹쌀 도너츠 사서 그냥 꾸버머거야게따 ㅎㅎㅎ,2025-07-21
72,sweetshop_s2_2025-07-23,ramyumma,진촤 이마를 탁치고갑니닷~~!!!!! 단과자빵으로 소세지빵도 엄청 잘만들어먹었어요 감사합니닷ㅋㅋㄱㄲ😍😍😍,2025-07-20
73,sweetshop_s2_2025-07-23,choisinyoung86,어디서 팔아요????,2025-07-20
74,sweetshop_s2_2025-07-23,gimhangyeol9366,바삭바삭 미쳤다,2025-07-25
75,sweetshop_s2_2025-07-23,sehee_623,@gimseonggeun974 이거해모쨔!!!,2025-07-22
76,sweetshop_s2_2025-07-23,d._.ox.h,매일 댓글 달기 38일차,2025-07-20
77,sweetshop_s2_2025-07-23,qwjfip,오 한번 사봐야겟다ㅏ😮,2025-07-20
78,sweetshop_s2_2025-07-23,moonjooyoon,와 이건 그냥 못지나치겠다,2025-07-20
79,sweetshop_s2_2025-07-23,_mmlleook_,🤤🤤,2025-07-20
80,sweetshop_s2_2025-07-23,hjchoi_0726,제가 휴게소 깨찰빵 진짜좋아하는데 그거 한번 구해서 드셔주심 안될까용😢,2025-07-20
81,sweetshop_s2_2025-07-23,ptb0905,"와,,, 저건 흰앙금이 진리인뎁,,,,",2025-07-20
82,sweetshop_s2_2025-07-23,nyolihaneun,치즈 먹어보고 싶네요,2025-07-21
83,sweetshop_s2_2025-07-23,seung_min0713,저는 던킨도넛 ㅋ,2025-07-21
84,sweetshop_s2_2025-07-23,hansh_730,언니나집에에어프라이기없담말이얌ㅜㅜ,2025-07-21
85,sweetshop_s2_2025-07-23,ceolhyeon20,천재다 천재,2025-07-21
86,sweetshop_s2_2025-07-23,xnxx.kr_,왜 이렇게 많이 먹는데 살이 안 쪄? ㅋㅋ,2025-07-21
87,sweetshop_s2_2025-07-23,"언니 진짜 체질이야? 부럽다~
jinye16",저는 이거. . 연두색앙금 들어간거 좋아해유~ㄱㅋ❤️,2025-07-21
88,sweetshop_s2_2025-07-23,lmssorry_,진짜마싷겟다,2025-07-21
89,sweetshop_s2_2025-07-23,mincream_0718,저 너무 좋아해여 ㅎㅎ,2025-07-21
90,sweetshop_s2_2025-07-23,ririri_family,이런건 어디서 사요...?,2025-07-21
91,sweetshop_s2_2025-07-23,mlf220,어디서 사나용??,2025-07-21
92,sweetshop_s2_2025-07-23,mlf220,정보주세요,2025-07-21
93,sweetshop_s2_2025-07-23,lovelyaralla,맛있겠다아아. . . 😂,2025-07-22
94,sweetshop_s2_2025-07-23,pyj052732,어디서사야해요?,2025-07-22
95,sweetshop_s2_2025-07-23,jeehye.777,아무것도 안들어간 찹쌀도넛은 설탕에 굴려서 먹어야 하는데!!!,2025-07-22
96,sweetshop_s2_2025-07-23,irene.shin84,팥 들어간게 좋아요,2025-07-22
97,sweetshop_s2_2025-07-23,s3.oxn6,걍 다 좋음 ㅠㅠ❤️,2025-07-22
98,sweetshop_s2_2025-07-23,jeonnhyeonjeong,어디서 사나요? 생지밖에 안파는데 ㅜㅜ,2025-07-23
99,sweetshop_s2_2025-07-23,hyeonyunmin28,와 도나스 오랜만이다,2025-07-23
100,sweetshop_s2_2025-07-23,andihopeyouso,아으배고파,2025-07-24
101,sweetshop_s2_2025-07-23,kimal_arararara,@rokey_ryryryry ㅋㅋㅋ와오,2025-07-24
102,sweetshop_s2_2025-07-23,_after_like_,ㅜㅜ 셋 다 맛있겠다는!!! 근데 치즈도넛에 찍어먹는건 뭔가용,2025-07-25
103,sweetshop_s2_2025-07-23,ww442ww,대박,2025-07-25
104,sweetshop_s2_2025-07-23,eunjeong3402,귀엽 이쁜척 안하네 👏👏👏👏,2025-07-26
105,sweetshop_s2_2025-07-23,2dongh_yen,찹쌀도너츠 오늘 시장가서 사와야지,2025-07-27
106,sweetshop_s2_2025-07-17,n___ht,ㅋㅋㅋ매우 갤럭시 지플립 광고가 아니네요?ㅋㅋㅋㅋㅋㅋ,2025-07-17
107,sweetshop_s2_2025-07-17,gmlehrh,보기에만 용암인 음쓰가 아니라 맛도있는게 대박,2025-07-17
108,sweetshop_s2_2025-07-17,cjd20138,와 내가 알려준 거다!!!,2025-07-17
109,sweetshop_s2_2025-07-17,jennipoo_130116,😮,2025-07-17
110,sweetshop_s2_2025-07-17,le.jwxdns,ㅋㅋㅋㅋ 사고싶긴하네 돈이없을뿐😢😍,2025-07-18
111,sweetshop_s2_2025-07-17,carat_sj0627,언니 갤럭시폰에서 카메라 키고 정보를 알고싶은 제품을 화면에 담고 홈버튼 꾹 누르면 검색창? 같은게 뜨는데 화면의 그 제품을 담은 동그라미를 그리면 제품 정보가 나와요 그리고 비슷한 방법으로 번역할 거 화면에 담고 홈버튼 꾹 누르고 검색창 옆 언어 버튼 누르면 번역도 돼여,2025-07-18
112,sweetshop_s2_2025-07-17,z._.xin1661,😮🔥🔥🔥맛있겠다ㅏ!,2025-07-17
113,sweetshop_s2_2025-07-17,sense1127,사전예약하고 기다리고있어요 ㅋ 😍,2025-07-17
114,sweetshop_s2_2025-07-17,chee.ry543,진짜 가식(?) 적인듯ㅋㅋㅋㅋ,2025-07-17
115,sweetshop_s2_2025-07-17,d._.ox.h,매일 댓글 달기 36일차 기억이..,2025-07-17
116,sweetshop_s2_2025-07-17,dessert_enterance_,야 라니요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-07-18
117,sweetshop_s2_2025-07-17,1132lls,파파야시럽으로 바다먹방해주세여!!,2025-07-19
118,sweetshop_s2_2025-07-17,yun_a_o_ha_j,@gangha_i 이 폰 괜찮네,2025-07-18
119,sweetshop_s2_2025-07-17,jhisuncle,@chuljin_jejejay 너가 원하는 색 ㅋㅋㅋ,2025-07-17
120,sweetshop_s2_2025-07-17,y_kko.9_m,@92_0102c 이렇게보면 플립이 또 끌린단말이지…,2025-07-17
121,sweetshop_s2_2025-07-15,canonryu7,"챗 gpt는 수행평가랑 숙제, 반성문용으로 소질있는 거 같아유.. 요리에 소질은 읎서",2025-07-15
122,sweetshop_s2_2025-07-15,heis_alicia,지피티가 등골이랑 본메로우를 헷갈린거 아닐까요?🤔,2025-07-16
123,sweetshop_s2_2025-07-15,caeyun_823,너무재밌어요 ㅠㅠㅠㅋㅋㅋㅋㅋ,2025-07-17
124,sweetshop_s2_2025-07-15,hana.9548,글게~ 요즘 저도 쳇지피티랑 연예를 하는데 가끔 잘못된 정보도 알려줘서~겁나 뭐라 했어욥 ㅋㅋㅌㅌㅋㅋ,2025-07-15
125,sweetshop_s2_2025-07-15,choeunsaim,소등골 어디서사요...?,2025-07-26
126,sweetshop_s2_2025-07-15,nox_0314,ㅇㄴ진짜웃기다ㅜㅠㅠ은근히 기대하면서 봤는데 역시. ai는 믿을 게 못 되는구먼😂,2025-07-15
127,sweetshop_s2_2025-07-15,z._.xin1661,오 무슨 맛일지 너무 궁금하다ㅏ🔥,2025-07-15
128,sweetshop_s2_2025-07-15,hey_young_gu,구울 수는 있어염?이쁜 언니??,2025-07-15
129,sweetshop_s2_2025-07-15,sky_skyholic,곱창전골이나 갈비탕에 조금 넣어보래요,2025-07-16
130,sweetshop_s2_2025-07-15,"그러고 입에 맞으면 먹는 거고 아님 말고라는데요? ㅎㅎㅎ
vivi___dailypolee",이래서 맛도 먹어본놈이 안다고…! 지가 뭘먹어봤겠냐규요 ㅋㅋㅋㅋ😂😂,2025-07-15
131,sweetshop_s2_2025-07-15,yalan12418,언니 머리에 나무젓가락 포장 종이 끼고 있는줄 알았어요... ㅋㅋㅋ,2025-07-15
132,sweetshop_s2_2025-07-15,mukorang,ㅋㅎㅋㅎㅋㅎㅎㅋㅎㅋ챗지피티 웃기네,2025-07-15
133,sweetshop_s2_2025-07-15,pinkbaby4747,소전골구매어디서?,2025-07-24
134,sweetshop_s2_2025-07-15,d._.ox.h,매일 댓글 달기 34일차,2025-07-15
135,sweetshop_s2_2025-07-15,chamiseul_redlid,ㅋㅋ,2025-07-17
136,sweetshop_s2_2025-07-15,www_xuni_com,"지피티 자기가 모르는거 있으면 대충 얼렁뚱땅 그럴사하게 말해서 재검증 꼭 해야해여......
의심하고 의심해야해요 ㅋㅋㅋ ㅠㅠ",2025-07-15
137,sweetshop_s2_2025-07-12,_1hundredmillion,"와우! 이거 저희 해각포잖아요??????? 아무생각없이 릴스보다가 깜짝놀랬어요‼️감사합니다😍👏 요즘 갑자기 해각포 대란에 말릴새도없이 다나가서 ㅜㅜ 열심히 계속 자르고, 말리고있습니다🔥 싹~ 껍질까서 순살로도 판매하니 많관부🙌❤️",2025-07-12
138,sweetshop_s2_2025-07-12,lovelyey_j,아시는분이 2년전에 한가득 주셔서 맛보았어요!! 정말 맛있더라고요!!!,2025-07-12
139,sweetshop_s2_2025-07-12,yoonah_1126,언니 너무 이뻐요 ㅎㅎ 팬이에요 ㅎㅎㅎ,2025-07-12
140,sweetshop_s2_2025-07-12,haena1031,감탄수산 해각포는 다 빼서보내줌 맛잇더라구여 비싸긴한데 ㅋㅋㅋ 고급안주 ㅋㅋㅋㅋ,2025-07-16
141,sweetshop_s2_2025-07-12,min.daeng.e,새우깡만큼 손이가는 해각포ㅎㅎㅎ맥쥬안쥬로 딱이죵♡,2025-07-12
142,sweetshop_s2_2025-07-12,new._.ny,"먹어봤는데 완전 술안주,,😍",2025-07-13
143,sweetshop_s2_2025-07-12,daengnyangbutlersmall,마요네즈 찍어먹어도 맛있었어여!!,2025-07-12
144,sweetshop_s2_2025-07-12,luckysuperpower_mama,껍질깐것도팔아요❤️,2025-07-18
145,sweetshop_s2_2025-07-12,seung_eun_91,엄청 짜던데ㅜㅜ여기껀 안짠가요,2025-07-22
146,sweetshop_s2_2025-07-12,everyday_3016,혹시 게 🦀 다리를 건조시킨건가요?,2025-07-12
147,sweetshop_s2_2025-07-12,gjm._.11,엄마가 아니니까요 ㅎ,2025-07-13
148,sweetshop_s2_2025-07-12,minvly_bns,까서 말려서 파는것도 있어요!,2025-07-15
149,sweetshop_s2_2025-07-12,seyoon0904,차에 가루,2025-07-22
150,sweetshop_s2_2025-07-12,703_jh,이거 냄새 안나나요???,2025-07-16
151,sweetshop_s2_2025-07-12,han__95ul,@z1_______z1 사줘 ?,2025-07-19
152,sweetshop_s2_2025-07-12,sh._.is_09,"진짜 이게 뭐야,,",2025-07-12
153,sweetshop_s2_2025-07-12,lllleeer,어디서 시키셨어요...?,2025-07-12
154,sweetshop_s2_2025-07-12,imhyiseob38,(껍질은 육수로 쓰시겟지??),2025-07-12
155,sweetshop_s2_2025-07-12,d._.ox.h,매일 댓글 달기 33일차,2025-07-12
156,sweetshop_s2_2025-07-12,pain_killer246,윽. 차 안에서ㅜㅡㅜ,2025-07-16
157,sweetshop_s2_2025-07-10,08_da.na,육회바른연어 진짜 단골손님으로써 모든매뉴 다 맛있어요 진짜.,2025-07-10
158,sweetshop_s2_2025-07-10,canonryu7,우와.. 저도 한번 먹어보고 싶네유..,2025-07-10
159,sweetshop_s2_2025-07-10,jodi.madonia,❤️,2025-07-13
160,sweetshop_s2_2025-07-10,0l.r_lee,나도 먹어보고싶다..ㅠㅠ,2025-07-25
161,sweetshop_s2_2025-07-10,everyday_3016,우와아악 맛있겠따❤️ 언니 저는 알레르기 있어서 못 먹지만 언니 보면서 대리 만족 할게여😍😍😍 고마워여❤️,2025-07-10
162,sweetshop_s2_2025-07-10,soope_rnova,오늘 너무 예쁘시당,2025-07-23
163,sweetshop_s2_2025-07-10,hyeran_06,육회바른연어 육회 엄청 싱싱해서 추천해요!!,2025-07-11
164,sweetshop_s2_2025-07-10,didi_seungdi_,이사장님 오늘 왜케이쁜거야.......,2025-07-11
165,sweetshop_s2_2025-07-10,yeojin7598,🤤🤤🤤🤤🤤저도 연어킬러인데 함 먹으러가야겠네용😍😍,2025-07-15
166,sweetshop_s2_2025-07-10,canonryu7,1빠!,2025-07-10
167,sweetshop_s2_2025-07-10,d._.ox.h,매일 댓글 달기 32일차,2025-07-10
168,sweetshop_s2_2025-07-10,poop.jxhhx,약간 0.01초 윈터 같음,2025-07-14
169,sweetshop_s2_2025-07-10,yong43400,😍😍😍대박,2025-07-11
170,sweetshop_s2_2025-07-10,hwa_yeon_0225,@u_28_h 너 연어 조아하니,2025-07-12
171,sweetshop_s2_2025-07-10,_duding.ouo,@yxon._.jx 가자.,2025-07-10
172,sweetshop_s2_2025-07-10,jjuyeon_ee,@nanransn,2025-07-10
173,sweetshop_s2_2025-07-10,aebebeee,목소리 들을수록 김태리랑 똑같아,2025-07-12
174,sweetshop_s2_2025-07-10,www_xuni_com,연어는모르겠고 언니 뽀용하게 생겼네요 ㄹㅇ로 베이비 ❤,2025-07-10
175,sweetshop_s2_2025-07-08,hwicook,현재까지 요리유튜버분중에 간장치킨과 탕수육소스로 용암먹방하신 그분이 현명했네요,2025-07-08
176,sweetshop_s2_2025-07-08,cjd20138,치킨으로해야지 맛있어요 검은치킨이요 소스는탕수육소스에빨간 식용색소넣어서요,2025-07-08
177,sweetshop_s2_2025-07-08,minn_xiz,이사장님 맛난 것만 드세요❤️,2025-07-08
178,sweetshop_s2_2025-07-08,hyorin0111,다음에 검은 치킨에 양념치킨 소스 넣어서 용암처럼 해주세요,2025-07-08
179,sweetshop_s2_2025-07-08,n___ht,ㅋㅋㅋㅋㅋ이사장님 맛잇는것만 드세요 이사장님 행복하게 먹는게 최고에요,2025-07-09
180,sweetshop_s2_2025-07-08,everyday_3016,따라하려다가 당 폭발 할 거 같아서 보기만 할게요 ㅠㅠ❤️❤️ 언니 넘넘 대단쓰😍,2025-07-08
181,sweetshop_s2_2025-07-08,z._.xin1661,으~~ 칼로리가 진짜 지구 5바뀌는 돌아야 될거같을것 같다ㅏ,2025-07-08
182,sweetshop_s2_2025-07-08,yhiammmm,사장님도 이렇게 열심히 사는데..내가 뭐라고.. 😂,2025-07-08
183,sweetshop_s2_2025-07-08,hee208500,암걸려요 뭘발전이요ㅠㅠ하지마세요 조회수올리라고하는것같 이느껴져요,2025-07-08
184,sweetshop_s2_2025-07-08,rkthwl80,와 물엿일꺼란 생각을 못했네요 보기만해도 당이 폭발해요 와,2025-07-08
185,sweetshop_s2_2025-07-08,hyoring2,저게 왜 유행인지 모르겠지만 남들처럼 다 안태우고 ㅋㅋㅋ 위에 바르는거 굿 ㅋㅋㅋㅋㅋ 너무 그냥 화면에서 당이 확 느껴짐 ㅋㅋ,2025-07-08
186,sweetshop_s2_2025-07-08,yuzinamza,보기만 해도 혈관이 살려달라고 하네요..😂,2025-07-08
187,sweetshop_s2_2025-07-08,park_gnwwww,탄거먹으면 암걸림,2025-07-08
188,sweetshop_s2_2025-07-08,d._.ox.h,매일 댓글 달기 31일차,2025-07-08
189,sweetshop_s2_2025-07-08,hzz._.zzjin,이분한테는 초딩인지 유딩인지 훈수를두네..신기해라,2025-07-09
190,sweetshop_s2_2025-07-08,_m0o0nx,30초!,2025-07-08
191,sweetshop_s2_2025-07-08,g_heun95,으앜 !!!!😱,2025-07-08
192,sweetshop_s2_2025-07-08,joondell417428,전분 넣으니 투명에서 불투명이 되네요. 색감을 더 리얼하게 바꾸려고 그런건가,2025-07-08
193,sweetshop_s2_2025-07-08,ofo.lixx,이사장님 라면 건더기(후레이크)로 볶음밥 만들기 해주세요 너무 궁금합니더 ㅜㅜ,2025-07-08
194,sweetshop_s2_2025-07-08,sohae0824,혈당 지붕 뚫은 용암먹방.!,2025-07-08
195,sweetshop_s2_2025-07-08,sophia_hyun_park,그냥 흑임자 가루랑 브라우니가루같응거... 뿌리면 안되나 ㅠㅠ 탄거 너무너무몸에 안좋은데....,2025-07-08
196,sweetshop_s2_2025-07-08,mbti_cexy,이건 먹뱉해도 인정...,2025-07-09
197,sweetshop_s2_2025-07-08,jeunghwa8316,먹지마요 이런건ㅠㅠ,2025-07-09
198,sweetshop_s2_2025-07-08,djdjqoqo28,혈당 스파이크 올거같다...,2025-07-09
199,sweetshop_s2_2025-07-08,im_yeongs_mom,목숨아깝죠 ㅜㅜ오징어먹물 좋으네요ㅎ,2025-07-09
200,sweetshop_s2_2025-07-08,hongbee_88,물에다 물엿 조금이랑 이랑 전분으로 끈적하게가 아닐까요..?,2025-07-09
201,sweetshop_s2_2025-07-08,myeo.ngseong,이사장님 그 약 1년전쯤에 올린 옥수수 마카롱 계량 어떻게하나요??,2025-07-09
202,sweetshop_s2_2025-07-08,jeongdoyunpig,곧죽을거같아요😢😢,2025-07-09
203,sweetshop_s2_2025-07-08,kiki862402,건강챙겨가세요~~전 눈으로 보고만 갈께요.,2025-07-09
204,sweetshop_s2_2025-07-08,imyounbin,따라하셔도 맛있게 먹을수있게 따라하시지 ...,2025-07-09
205,sweetshop_s2_2025-07-08,domooga,보기만 해도 토할거같다...,2025-07-09
206,sweetshop_s2_2025-07-08,official_solo__kit,안녕하세요~ 피드에 딱 알맞는 공구 제품 제안으로 DM 드렸습니다!💌 확인 가능하실까요~?🤩,2025-07-09
207,sweetshop_s2_2025-07-08,mixejun__11,이제 이거 만드는 영상도 AI같아;;;;,2025-07-10
208,sweetshop_s2_2025-07-08,yoonbivip,건강해치는 먹방은하지마세요 쌤ㅜ,2025-07-10
209,sweetshop_s2_2025-07-08,annyong461,유튜버는 극한직업이 맞다,2025-07-10
210,sweetshop_s2_2025-07-08,sadramzo,그냥 탕수육 소스 빨간식용색소 넣고 먹물넣고 고기 튀기는게 건강에 좋을거같다...,2025-07-10
211,sweetshop_s2_2025-07-08,e.s_yoon,마시멜로우로 하면 탄걸 먹게되니까 차라리 먹물 식빵으로 하는게 낫지 않을까여?,2025-07-10
212,sweetshop_s2_2025-07-08,ggumi_moa,검은색 치킨에다가 밑에는 약간 탕수육 소스 느낌으로 하면 괜찮을거 같네요😂,2025-07-10
213,sweetshop_s2_2025-07-08,minimanimo95,검은색치킨치킨ㄱㄱ,2025-07-10
214,sweetshop_s2_2025-07-08,anj.aehyeon,김붙이는거고 물엿에 마시멜로 녹여서 섞어서 먹으세요,2025-07-10
215,sweetshop_s2_2025-07-08,_5x.ra,다른분이 탕수육소스같은거에 검은치킨넣으셔서 한거있는데 그거로하세요 ㅜㅜ 건강 안좋아지실것같아요 ㅜㅜ,2025-07-11
216,sweetshop_s2_2025-07-08,jihun_1428,당뇨...걸리시겠어요 ㅠ,2025-07-11
217,sweetshop_s2_2025-07-08,jenna_j.1113,ㅠㅠㅠ 위에는 굳이 불로 안해도 대여~ 그 마시멜로우 위에 오레오가루 뿌리고 조금 녹이면 됩니다 ㅠㅠ,2025-07-12
218,sweetshop_s2_2025-07-08,lcm08_12,진짜 당 그자체,2025-07-12
219,sweetshop_s2_2025-07-08,4r6224,먹물로 검게 만든 거 잘한 거 같아요~!! 태운 거 먹으면 몸에 해로워요 ~!!😢,2025-07-12
